panel,curve,x_m,value
T,theta=0.005 s,5.0000,290.5545
T,theta=0.005 s,5.0125,290.5090
T,theta=0.005 s,5.0250,290.4407
T,theta=0.005 s,5.0375,290.3952
T,theta=0.005 s,5.0500,290.3269
T,theta=0.005 s,5.0625,290.3041
T,theta=0.005 s,5.1000,290.0765
T,theta=0.005 s,5.1125,290.0537
T,theta=0.005 s,5.1250,290.0310
T,theta=0.005 s,5.1750,289.7806
T,theta=0.005 s,5.1875,289.7578
T,theta=0.005 s,5.2375,289.5302
T,theta=0.005 s,5.2500,289.4847
T,theta=0.005 s,5.2625,289.4391
T,theta=0.005 s,5.2750,289.3936
T,theta=0.005 s,5.2875,289.3253
T,theta=0.005 s,5.3000,289.2798
T,theta=0.005 s,5.3125,289.2343
T,theta=0.005 s,5.3250,289.1660
T,theta=0.005 s,5.3375,289.1432
T,theta=0.005 s,5.3500,289.0749
T,theta=0.005 s,5.3625,289.0522
T,theta=0.005 s,5.3750,289.0294
T,theta=0.005 s,5.4250,288.7790
T,theta=0.005 s,5.4375,288.7790
T,theta=0.005 s,5.4875,288.5286
T,theta=0.005 s,5.5000,288.5286
T,theta=0.005 s,5.5125,288.5059
T,theta=0.005 s,5.5625,288.3010
T,theta=0.005 s,5.5750,288.2782
T,theta=0.005 s,5.5875,288.2327
T,theta=0.005 s,5.6000,288.1872
T,theta=0.005 s,5.6125,288.1417
T,theta=0.005 s,5.6250,288.0961
T,theta=0.005 s,5.6375,288.0506
T,theta=0.005 s,5.6500,288.0051
T,theta=0.005 s,5.6625,287.9596
T,theta=0.005 s,5.6750,287.9596
T,theta=0.005 s,5.6875,287.9140
T,theta=0.005 s,5.7000,287.8685
T,theta=0.005 s,5.7125,287.8230
T,theta=0.005 s,5.7375,285.3874
T,theta=0.005 s,5.7750,287.6409
T,theta=0.005 s,5.7875,287.5954
T,theta=0.005 s,5.8500,287.4133
T,theta=0.005 s,5.8625,287.4133
T,theta=0.005 s,5.9250,287.2084
T,theta=0.005 s,5.9375,287.2084
T,theta=0.005 s,5.9500,287.1857
T,theta=0.005 s,5.9625,287.1401
T,theta=0.005 s,5.9750,287.1174
T,theta=0.005 s,5.9875,287.0946
T,theta=0.005 s,6.0000,287.0491
T,theta=0.005 s,6.0125,287.0263
T,theta=0.005 s,6.0250,287.0036
T,theta=0.005 s,6.0375,286.9580
T,theta=0.005 s,6.0500,286.9580
T,theta=0.005 s,6.0625,286.9125
T,theta=0.005 s,6.0750,286.8897
T,theta=0.005 s,6.0875,286.8670
T,theta=0.005 s,6.1000,286.8442
T,theta=0.005 s,6.1625,286.7076
T,theta=0.005 s,6.1750,286.6849
T,theta=0.005 s,6.2500,286.5483
T,theta=0.005 s,6.2625,286.5255
T,theta=0.005 s,6.2750,286.5255
T,theta=0.005 s,6.3375,286.4117
T,theta=0.005 s,6.3500,286.3890
T,theta=0.005 s,6.3625,286.3662
T,theta=0.005 s,6.3750,286.3662
T,theta=0.005 s,6.3875,286.3434
T,theta=0.005 s,6.4000,286.3207
T,theta=0.005 s,6.4125,286.2979
T,theta=0.005 s,6.4250,286.2979
T,theta=0.005 s,6.4375,286.2752
T,theta=0.005 s,6.4500,286.2524
T,theta=0.005 s,6.4625,286.2296
T,theta=0.005 s,6.4750,286.2296
T,theta=0.005 s,6.4875,286.2069
T,theta=0.005 s,6.5000,286.1841
T,theta=0.005 s,6.5125,286.1841
T,theta=0.005 s,6.5250,286.1613
T,theta=0.005 s,6.6000,286.0703
T,theta=0.005 s,6.6125,286.0703
T,theta=0.005 s,6.6250,286.0703
T,theta=0.005 s,6.6875,285.9792
T,theta=0.005 s,6.7000,285.9792
T,theta=0.005 s,6.7125,285.9565
T,theta=0.005 s,6.8250,285.7971
T,theta=0.005 s,6.8375,285.8199
T,theta=0.005 s,6.8500,285.7971
T,theta=0.005 s,6.8625,285.7744
T,theta=0.005 s,6.8750,285.7744
T,theta=0.005 s,6.8875,285.7516
T,theta=0.005 s,6.9000,285.7289
T,theta=0.005 s,6.9125,285.7061
T,theta=0.005 s,6.9250,285.6833
T,theta=0.005 s,6.9375,285.6606
T,theta=0.005 s,6.9500,285.6378
T,theta=0.005 s,6.9625,285.6150
T,theta=0.005 s,7.0375,285.4557
T,theta=0.005 s,7.0500,285.4557
T,theta=0.005 s,7.0625,285.4329
T,theta=0.005 s,7.1250,285.2964
T,theta=0.005 s,7.1375,285.2736
T,theta=0.005 s,7.2125,285.1370
T,theta=0.005 s,7.2250,285.1143
T,theta=0.005 s,7.2375,285.0915
T,theta=0.005 s,7.2500,285.0687
T,theta=0.005 s,7.2625,285.0460
T,theta=0.005 s,7.2750,285.0460
T,theta=0.005 s,7.2875,285.0232
T,theta=0.005 s,7.3000,285.0005
T,theta=0.005 s,7.3125,284.9777
T,theta=0.005 s,7.3250,284.9777
T,theta=0.005 s,7.3375,284.9549
T,theta=0.005 s,7.3500,284.9322
T,theta=0.005 s,7.3625,284.9322
T,theta=0.005 s,7.3750,284.9094
T,theta=0.005 s,7.3875,284.8866
T,theta=0.005 s,7.4000,284.8866
T,theta=0.005 s,7.4625,284.7956
T,theta=0.005 s,7.4750,284.7728
T,theta=0.005 s,7.4875,284.7728
T,theta=0.005 s,7.5625,284.6590
T,theta=0.005 s,7.5750,284.6363
T,theta=0.005 s,7.6500,284.5224
T,theta=0.005 s,7.6625,284.4997
T,theta=0.005 s,7.6750,284.4769
T,theta=0.005 s,7.6875,284.4542
T,theta=0.005 s,7.7000,284.4314
T,theta=0.005 s,7.7125,284.4086
T,theta=0.005 s,7.7250,284.3859
T,theta=0.005 s,7.7375,284.3631
T,theta=0.005 s,7.7500,284.3176
T,theta=0.005 s,7.7625,284.3176
T,theta=0.005 s,7.7750,284.2721
T,theta=0.005 s,7.7875,284.2493
T,theta=0.005 s,7.8000,284.2265
T,theta=0.005 s,7.8125,284.2038
T,theta=0.005 s,7.8250,284.1810
T,theta=0.005 s,7.8875,284.0217
T,theta=0.005 s,7.9000,283.9989
T,theta=0.005 s,7.9625,283.7940
T,theta=0.005 s,7.9750,283.7940
T,theta=0.005 s,7.9875,283.7940
T,theta=0.005 s,8.0500,283.5892
T,theta=0.005 s,8.0625,283.5437
T,theta=0.005 s,8.0750,283.4981
T,theta=0.005 s,8.0875,283.4526
T,theta=0.005 s,8.1000,283.4298
T,theta=0.005 s,8.1125,283.3616
T,theta=0.005 s,8.1250,283.3160
T,theta=0.005 s,8.1375,283.2705
T,theta=0.005 s,8.1500,283.2250
T,theta=0.005 s,8.1625,283.1795
T,theta=0.005 s,8.1750,283.1339
T,theta=0.005 s,8.1875,283.1112
T,theta=0.005 s,8.2375,282.8835
T,theta=0.005 s,8.2500,282.8608
T,theta=0.005 s,8.2625,282.8380
T,theta=0.005 s,8.3000,282.6104
T,theta=0.005 s,8.3125,282.5876
T,theta=0.005 s,8.3250,282.5649
T,theta=0.005 s,8.3625,282.3372
T,theta=0.005 s,8.3750,282.2917
T,theta=0.005 s,8.3875,282.2234
T,theta=0.005 s,8.4000,282.1551
T,theta=0.005 s,8.4125,282.0869
T,theta=0.005 s,8.4250,282.0186
T,theta=0.005 s,8.4375,281.9730
T,theta=0.005 s,8.4500,281.9048
T,theta=0.005 s,8.4625,281.8365
T,theta=0.005 s,8.4750,281.7682
T,theta=0.005 s,8.5125,281.5178
T,theta=0.005 s,8.5250,281.4723
T,theta=0.005 s,8.5625,281.1991
T,theta=0.005 s,8.5750,281.1764
T,theta=0.005 s,8.6125,280.8577
T,theta=0.005 s,8.6250,280.7894
T,theta=0.005 s,8.6375,280.7211
T,theta=0.005 s,8.6500,280.6301
T,theta=0.005 s,8.6625,280.5390
T,theta=0.005 s,8.6750,280.4480
T,theta=0.005 s,8.6875,280.3342
T,theta=0.005 s,8.7000,280.2659
T,theta=0.005 s,8.7250,279.9700
T,theta=0.005 s,8.7375,279.9700
T,theta=0.005 s,8.7500,279.9244
T,theta=0.005 s,8.7625,279.6513
T,theta=0.005 s,8.7750,279.6285
T,theta=0.005 s,8.8000,281.7682
T,theta=0.005 s,8.8125,279.2871
T,theta=0.005 s,8.8250,279.1960
T,theta=0.005 s,8.8375,279.1050
T,theta=0.005 s,8.8500,278.9456
T,theta=0.005 s,8.8625,278.7180
T,theta=0.005 s,8.8750,278.6953
T,theta=0.005 s,8.9000,278.3538
T,theta=0.005 s,8.9250,278.0124
T,theta=0.005 s,8.9500,277.6482
T,theta=0.005 s,9.0125,274.6435
T,theta=0.005 s,9.3000,273.1867
T,theta=0.005 s,9.3625,273.1867
T,theta=0.005 s,9.7750,273.1867
T,theta=0.005 s,9.8250,273.1867
T,theta=0.005 s,9.8375,273.1867
T,theta=0.005 s,10.2375,273.1867
T,theta=0.005 s,10.2500,273.1867
T,theta=0.005 s,10.3000,273.1867
T,theta=0.005 s,10.6625,273.1867
T,theta=0.005 s,10.7125,273.1867
T,theta=0.005 s,10.7250,273.1867
T,theta=0.005 s,10.7750,273.1412
T,theta=0.005 s,11.1375,273.1867
T,theta=0.005 s,11.1875,273.1867
T,theta=0.005 s,11.2500,273.1867
T,theta=0.005 s,11.6625,273.1867
T,theta=0.005 s,11.7125,273.1867
T,theta=0.01 s,0.4000,298.1572
T,theta=0.01 s,0.4625,298.1344
T,theta=0.01 s,0.8750,298.1572
T,theta=0.01 s,0.9250,298.1344
T,theta=0.01 s,0.9375,298.1344
T,theta=0.01 s,1.3375,298.1572
T,theta=0.01 s,1.3500,298.1572
T,theta=0.01 s,1.4000,298.1344
T,theta=0.01 s,1.8125,298.1572
T,theta=0.01 s,1.8750,298.1344
T,theta=0.01 s,2.2875,298.1572
T,theta=0.01 s,2.3000,298.1799
T,theta=0.01 s,2.3375,298.1344
T,theta=0.01 s,2.3500,298.1116
T,theta=0.01 s,2.3625,298.1116
T,theta=0.01 s,2.3750,298.0661
T,theta=0.01 s,2.3875,298.0661
T,theta=0.01 s,2.4000,298.0206
T,theta=0.01 s,2.4125,297.9751
T,theta=0.01 s,2.4250,297.9295
T,theta=0.01 s,2.4375,297.8840
T,theta=0.01 s,2.4500,297.8157
T,theta=0.01 s,2.4625,297.7702
T,theta=0.01 s,2.4750,297.6791
T,theta=0.01 s,2.4875,297.6336
T,theta=0.01 s,2.5000,297.5426
T,theta=0.01 s,2.5125,297.4970
T,theta=0.01 s,2.5250,297.4288
T,theta=0.01 s,2.5375,297.3605
T,theta=0.01 s,2.5500,297.3149
T,theta=0.01 s,2.5625,297.2467
T,theta=0.01 s,2.5750,297.2011
T,theta=0.01 s,2.5875,297.1556
T,theta=0.01 s,2.6000,297.1101
T,theta=0.01 s,2.6125,297.0646
T,theta=0.01 s,2.6250,297.0190
T,theta=0.01 s,2.6375,296.9735
T,theta=0.01 s,2.6500,296.9280
T,theta=0.01 s,2.6625,296.8825
T,theta=0.01 s,2.6750,296.8369
T,theta=0.01 s,2.6875,296.7914
T,theta=0.01 s,2.7000,296.7914
T,theta=0.01 s,2.7125,296.7459
T,theta=0.01 s,2.7250,296.7004
T,theta=0.01 s,2.7375,296.6548
T,theta=0.01 s,2.7500,296.6548
T,theta=0.01 s,2.7625,296.6093
T,theta=0.01 s,2.7750,296.5638
T,theta=0.01 s,2.7875,296.5638
T,theta=0.01 s,2.8000,296.5183
T,theta=0.01 s,2.8125,296.4727
T,theta=0.01 s,2.8250,296.4727
T,theta=0.01 s,2.8375,296.4272
T,theta=0.01 s,2.8500,296.3817
T,theta=0.01 s,2.8625,296.3817
T,theta=0.01 s,2.8750,296.3362
T,theta=0.01 s,2.8875,296.3362
T,theta=0.01 s,2.9000,296.2906
T,theta=0.01 s,2.9125,296.2679
T,theta=0.01 s,2.9250,296.2451
T,theta=0.01 s,2.9375,296.1996
T,theta=0.01 s,2.9500,296.1996
T,theta=0.01 s,2.9625,296.1541
T,theta=0.01 s,2.9750,296.1541
T,theta=0.01 s,2.9875,296.1085
T,theta=0.01 s,3.0000,296.1085
T,theta=0.01 s,3.0125,296.0630
T,theta=0.01 s,3.0250,296.0630
T,theta=0.01 s,3.0375,296.0175
T,theta=0.01 s,3.0500,296.0175
T,theta=0.01 s,3.0625,295.9720
T,theta=0.01 s,3.0750,295.9720
T,theta=0.01 s,3.0875,295.9264
T,theta=0.01 s,3.1000,295.9264
T,theta=0.01 s,3.1125,295.8809
T,theta=0.01 s,3.1250,295.8809
T,theta=0.01 s,3.1375,295.8354
T,theta=0.01 s,3.1500,295.8354
T,theta=0.01 s,3.1625,295.7899
T,theta=0.01 s,3.1750,295.7899
T,theta=0.01 s,3.1875,295.7443
T,theta=0.01 s,3.2000,295.7443
T,theta=0.01 s,3.2125,295.6988
T,theta=0.01 s,3.2250,295.6988
T,theta=0.01 s,3.2375,295.6533
T,theta=0.01 s,3.2500,295.6533
T,theta=0.01 s,3.2625,295.6078
T,theta=0.01 s,3.2750,295.6078
T,theta=0.01 s,3.2875,295.5850
T,theta=0.01 s,3.3000,295.5622
T,theta=0.01 s,3.3125,295.5395
T,theta=0.01 s,3.3250,295.5167
T,theta=0.01 s,3.3375,295.4939
T,theta=0.01 s,3.3500,295.4712
T,theta=0.01 s,3.3625,295.4712
T,theta=0.01 s,3.3750,295.4257
T,theta=0.01 s,3.3875,295.4257
T,theta=0.01 s,3.4000,295.3801
T,theta=0.01 s,3.4125,295.3801
T,theta=0.01 s,3.4250,295.3346
T,theta=0.01 s,3.4375,295.3346
T,theta=0.01 s,3.4500,295.2891
T,theta=0.01 s,3.4625,295.2891
T,theta=0.01 s,3.4750,295.2436
T,theta=0.01 s,3.4875,295.2436
T,theta=0.01 s,3.5000,295.1980
T,theta=0.01 s,3.5125,295.1980
T,theta=0.01 s,3.5250,295.1525
T,theta=0.01 s,3.5375,295.1525
T,theta=0.01 s,3.5500,295.1070
T,theta=0.01 s,3.5625,295.1070
T,theta=0.01 s,3.5750,295.0615
T,theta=0.01 s,3.5875,295.0615
T,theta=0.01 s,3.6000,295.0159
T,theta=0.01 s,3.6125,294.9932
T,theta=0.01 s,3.6250,294.9704
T,theta=0.01 s,3.6375,294.9476
T,theta=0.01 s,3.6500,294.9249
T,theta=0.01 s,3.6625,294.8794
T,theta=0.01 s,3.6750,294.8794
T,theta=0.01 s,3.6875,294.8338
T,theta=0.01 s,3.7000,294.8338
T,theta=0.01 s,3.7125,294.7883
T,theta=0.01 s,3.7250,294.7883
T,theta=0.01 s,3.7375,294.7428
T,theta=0.01 s,3.7500,294.7428
T,theta=0.01 s,3.7625,294.6973
T,theta=0.01 s,3.7750,294.6745
T,theta=0.01 s,3.7875,294.6517
T,theta=0.01 s,3.8000,294.6062
T,theta=0.01 s,3.8125,294.6062
T,theta=0.01 s,3.8250,294.5607
T,theta=0.01 s,3.8375,294.5607
T,theta=0.01 s,3.8500,294.5152
T,theta=0.01 s,3.8625,294.4924
T,theta=0.01 s,3.8750,294.4696
T,theta=0.01 s,3.8875,294.4241
T,theta=0.01 s,3.9000,294.4241
T,theta=0.01 s,3.9125,294.3786
T,theta=0.01 s,3.9250,294.3786
T,theta=0.01 s,3.9375,294.3331
T,theta=0.01 s,3.9500,294.2875
T,theta=0.01 s,3.9625,294.2875
T,theta=0.01 s,3.9750,294.2420
T,theta=0.01 s,3.9875,294.2420
T,theta=0.01 s,4.0000,294.1965
T,theta=0.01 s,4.0125,294.1510
T,theta=0.01 s,4.0250,294.1510
T,theta=0.01 s,4.0375,294.1054
T,theta=0.01 s,4.0500,294.1054
T,theta=0.01 s,4.0625,294.0599
T,theta=0.01 s,4.0750,294.0144
T,theta=0.01 s,4.0875,294.0144
T,theta=0.01 s,4.1000,293.9689
T,theta=0.01 s,4.1125,293.9233
T,theta=0.01 s,4.1250,293.9233
T,theta=0.01 s,4.1375,293.8778
T,theta=0.01 s,4.1500,293.8550
T,theta=0.01 s,4.1625,293.8323
T,theta=0.01 s,4.1750,293.7868
T,theta=0.01 s,4.1875,293.7868
T,theta=0.01 s,4.2000,293.7412
T,theta=0.01 s,4.2125,293.6957
T,theta=0.01 s,4.2250,293.6957
T,theta=0.01 s,4.2375,293.6502
T,theta=0.01 s,4.2500,293.6274
T,theta=0.01 s,4.2625,293.6047
T,theta=0.01 s,4.2750,293.5591
T,theta=0.01 s,4.2875,293.5136
T,theta=0.01 s,4.3000,293.5136
T,theta=0.01 s,4.3125,293.4681
T,theta=0.01 s,4.3250,293.4453
T,theta=0.01 s,4.3375,293.3998
T,theta=0.01 s,4.3500,293.3770
T,theta=0.01 s,4.3625,293.3315
T,theta=0.01 s,4.3750,293.3087
T,theta=0.01 s,4.3875,293.2860
T,theta=0.01 s,4.4000,293.2405
T,theta=0.01 s,4.4125,293.2405
T,theta=0.01 s,4.4250,293.1949
T,theta=0.01 s,4.4375,293.1494
T,theta=0.01 s,4.4500,293.1494
T,theta=0.01 s,4.4625,293.1039
T,theta=0.01 s,4.4750,293.0584
T,theta=0.01 s,4.4875,293.0584
T,theta=0.01 s,4.5000,293.0128
T,theta=0.01 s,4.5125,292.9673
T,theta=0.01 s,4.5250,292.9673
T,theta=0.01 s,4.5375,292.9218
T,theta=0.01 s,4.5500,292.8763
T,theta=0.01 s,4.5625,292.8307
T,theta=0.01 s,4.5750,292.8307
T,theta=0.01 s,4.5875,292.7852
T,theta=0.01 s,4.6000,292.7397
T,theta=0.01 s,4.6125,292.7397
T,theta=0.01 s,4.6250,292.6942
T,theta=0.01 s,4.6375,292.6486
T,theta=0.01 s,4.6500,292.6031
T,theta=0.01 s,4.6625,292.6031
T,theta=0.01 s,4.6750,292.5576
T,theta=0.01 s,4.6875,292.5121
T,theta=0.01 s,4.7000,292.5121
T,theta=0.01 s,4.7125,292.4665
T,theta=0.01 s,4.7250,292.4210
T,theta=0.01 s,4.7375,292.3755
T,theta=0.01 s,4.7500,292.3755
T,theta=0.01 s,4.7625,292.3300
T,theta=0.01 s,4.7750,292.2844
T,theta=0.01 s,4.7875,292.2844
T,theta=0.01 s,4.8000,292.2389
T,theta=0.01 s,4.8125,292.1934
T,theta=0.01 s,4.8250,292.1479
T,theta=0.01 s,4.8375,292.1479
T,theta=0.01 s,4.8500,292.1023
T,theta=0.01 s,4.8625,292.0796
T,theta=0.01 s,4.8875,292.0341
T,theta=0.01 s,4.9125,291.8975
T,theta=0.01 s,4.9250,291.8747
T,theta=0.01 s,4.9375,291.8747
T,theta=0.01 s,4.9500,291.8292
T,theta=0.01 s,4.9625,291.7837
T,theta=0.01 s,4.9750,291.7837
T,theta=0.01 s,4.9875,291.7381
T,theta=0.01 s,5.0000,291.6926
T,theta=0.01 s,5.0125,291.6471
T,theta=0.01 s,5.0250,291.6243
T,theta=0.01 s,5.0750,291.5105
T,theta=0.01 s,5.0875,291.4422
T,theta=0.01 s,5.1000,291.4195
T,theta=0.01 s,5.1125,291.3739
T,theta=0.01 s,5.1250,291.3739
T,theta=0.01 s,5.1375,291.3284
T,theta=0.01 s,5.1500,291.2829
T,theta=0.01 s,5.1625,291.2374
T,theta=0.01 s,5.1750,291.2374
T,theta=0.01 s,5.1875,291.1918
T,theta=0.01 s,5.2000,291.1463
T,theta=0.01 s,5.2125,291.1008
T,theta=0.01 s,5.2250,291.1008
T,theta=0.01 s,5.2375,291.0553
T,theta=0.01 s,5.2500,291.0097
T,theta=0.01 s,5.2625,290.9642
T,theta=0.01 s,5.2750,290.9642
T,theta=0.01 s,5.2875,290.9187
T,theta=0.01 s,5.3000,290.8732
T,theta=0.01 s,5.3125,290.8732
T,theta=0.01 s,5.3250,290.8276
T,theta=0.01 s,5.3375,290.7821
T,theta=0.01 s,5.3500,290.7366
T,theta=0.01 s,5.3625,290.7366
T,theta=0.01 s,5.3750,290.6911
T,theta=0.01 s,5.3875,290.6455
T,theta=0.01 s,5.4000,290.6000
T,theta=0.01 s,5.4125,290.6000
T,theta=0.01 s,5.4250,290.5545
T,theta=0.01 s,5.4375,290.5090
T,theta=0.01 s,5.4500,290.5090
T,theta=0.01 s,5.4625,290.4634
T,theta=0.01 s,5.4750,290.4179
T,theta=0.01 s,5.4875,290.3724
T,theta=0.01 s,5.5000,290.3724
T,theta=0.01 s,5.5125,290.3269
T,theta=0.01 s,5.5250,290.2813
T,theta=0.01 s,5.5375,290.2358
T,theta=0.01 s,5.5500,290.2358
T,theta=0.01 s,5.5625,290.1903
T,theta=0.01 s,5.5750,290.1448
T,theta=0.01 s,5.5875,290.1448
T,theta=0.01 s,5.6000,290.0992
T,theta=0.01 s,5.6125,290.0537
T,theta=0.01 s,5.6250,290.0537
T,theta=0.01 s,5.6375,290.0082
T,theta=0.01 s,5.6500,289.9627
T,theta=0.01 s,5.6625,289.9171
T,theta=0.01 s,5.6750,289.9171
T,theta=0.01 s,5.6875,289.8716
T,theta=0.01 s,5.7000,289.8261
T,theta=0.01 s,5.7125,289.8261
T,theta=0.01 s,5.7250,289.7806
T,theta=0.01 s,5.7375,289.7350
T,theta=0.01 s,5.7500,289.7350
T,theta=0.01 s,5.7625,289.6895
T,theta=0.01 s,5.7750,289.6440
T,theta=0.01 s,5.7875,289.6440
T,theta=0.01 s,5.8000,289.5985
T,theta=0.01 s,5.8125,289.5529
T,theta=0.01 s,5.8250,289.5529
T,theta=0.01 s,5.8375,289.5074
T,theta=0.01 s,5.8500,289.4619
T,theta=0.01 s,5.8625,289.4619
T,theta=0.01 s,5.8750,289.4164
T,theta=0.01 s,5.8875,289.3708
T,theta=0.01 s,5.9000,289.3708
T,theta=0.01 s,5.9125,289.3253
T,theta=0.01 s,5.9250,289.2798
T,theta=0.01 s,5.9375,289.2798
T,theta=0.01 s,5.9500,289.2343
T,theta=0.01 s,5.9625,289.1887
T,theta=0.01 s,5.9750,289.1887
T,theta=0.01 s,5.9875,289.1432
T,theta=0.01 s,6.0000,289.0977
T,theta=0.01 s,6.0125,289.0977
T,theta=0.01 s,6.0250,289.0522
T,theta=0.01 s,6.0375,289.0066
T,theta=0.01 s,6.0500,289.0066
T,theta=0.01 s,6.0625,288.9611
T,theta=0.01 s,6.0750,288.9611
T,theta=0.01 s,6.0875,288.9156
T,theta=0.01 s,6.1000,288.8701
T,theta=0.01 s,6.1125,288.8701
T,theta=0.01 s,6.1250,288.8245
T,theta=0.01 s,6.1375,288.8018
T,theta=0.01 s,6.1500,288.7790
T,theta=0.01 s,6.1625,288.7335
T,theta=0.01 s,6.1750,288.7335
T,theta=0.01 s,6.1875,288.6880
T,theta=0.01 s,6.2000,288.6652
T,theta=0.01 s,6.2125,288.6424
T,theta=0.01 s,6.2250,288.5969
T,theta=0.01 s,6.2375,288.5969
T,theta=0.01 s,6.2500,288.5514
T,theta=0.01 s,6.2625,288.5514
T,theta=0.01 s,6.2750,288.5059
T,theta=0.01 s,6.2875,288.4831
T,theta=0.01 s,6.3000,288.4603
T,theta=0.01 s,6.3125,288.4148
T,theta=0.01 s,6.3250,288.4148
T,theta=0.01 s,6.3375,288.3693
T,theta=0.01 s,6.3500,288.3693
T,theta=0.01 s,6.3625,288.3238
T,theta=0.01 s,6.3750,288.3238
T,theta=0.01 s,6.3875,288.2782
T,theta=0.01 s,6.4000,288.2555
T,theta=0.01 s,6.4125,288.2327
T,theta=0.01 s,6.4250,288.1872
T,theta=0.01 s,6.4375,288.1872
T,theta=0.01 s,6.4500,288.1417
T,theta=0.01 s,6.4625,288.1417
T,theta=0.01 s,6.4750,288.0961
T,theta=0.01 s,6.4875,288.0961
T,theta=0.01 s,6.5000,288.0506
T,theta=0.01 s,6.5125,288.0279
T,theta=0.01 s,6.5250,288.0051
T,theta=0.01 s,6.5375,287.9596
T,theta=0.01 s,6.5500,287.9596
T,theta=0.01 s,6.5625,287.9140
T,theta=0.01 s,6.5750,287.9140
T,theta=0.01 s,6.5875,287.8685
T,theta=0.01 s,6.6000,287.8230
T,theta=0.01 s,6.6125,287.8230
T,theta=0.01 s,6.6250,287.7775
T,theta=0.01 s,6.6375,287.7319
T,theta=0.01 s,6.6500,287.6864
T,theta=0.01 s,6.6625,287.6864
T,theta=0.01 s,6.6750,287.6409
T,theta=0.01 s,6.6875,287.5954
T,theta=0.01 s,6.7000,287.5498
T,theta=0.01 s,6.7125,287.5043
T,theta=0.01 s,6.7250,287.4588
T,theta=0.01 s,6.7375,287.3905
T,theta=0.01 s,6.7625,287.2539
T,theta=0.01 s,6.7750,287.2539
T,theta=0.01 s,6.8250,286.9125
T,theta=0.01 s,6.8375,286.8215
T,theta=0.01 s,6.8500,286.7304
T,theta=0.01 s,6.8625,286.6394
T,theta=0.01 s,6.8750,286.5483
T,theta=0.01 s,6.8875,286.4573
T,theta=0.01 s,6.9000,286.3434
T,theta=0.01 s,6.9125,286.2296
T,theta=0.01 s,6.9250,286.1386
T,theta=0.01 s,6.9375,286.0020
T,theta=0.01 s,6.9500,285.8882
T,theta=0.01 s,6.9625,285.7516
T,theta=0.01 s,6.9750,285.6606
T,theta=0.01 s,6.9875,285.5240
T,theta=0.01 s,7.0000,285.4102
T,theta=0.01 s,7.0125,285.2964
T,theta=0.01 s,7.0250,285.1826
T,theta=0.01 s,7.0375,285.0687
T,theta=0.01 s,7.0500,284.9549
T,theta=0.01 s,7.0625,284.8639
T,theta=0.01 s,7.0750,284.7728
T,theta=0.01 s,7.0875,284.6818
T,theta=0.01 s,7.1000,284.5680
T,theta=0.01 s,7.1125,284.4769
T,theta=0.01 s,7.1250,284.3859
T,theta=0.01 s,7.1375,284.3176
T,theta=0.01 s,7.1500,284.2493
T,theta=0.01 s,7.1625,284.1582
T,theta=0.01 s,7.1750,284.1127
T,theta=0.01 s,7.1875,284.0444
T,theta=0.01 s,7.2000,283.9989
T,theta=0.01 s,7.2125,283.9534
T,theta=0.01 s,7.2250,283.9079
T,theta=0.01 s,7.2375,283.8623
T,theta=0.01 s,7.2500,283.8168
T,theta=0.01 s,7.2625,283.7713
T,theta=0.01 s,7.2750,283.7258
T,theta=0.01 s,7.2875,283.6802
T,theta=0.01 s,7.3000,283.6802
T,theta=0.01 s,7.3125,283.6347
T,theta=0.01 s,7.3250,283.5892
T,theta=0.01 s,7.3375,283.5892
T,theta=0.01 s,7.3500,283.5437
T,theta=0.01 s,7.3625,283.5437
T,theta=0.01 s,7.3750,283.4981
T,theta=0.01 s,7.3875,283.4754
T,theta=0.01 s,7.4000,283.4526
T,theta=0.01 s,7.4125,283.4071
T,theta=0.01 s,7.4250,283.4071
T,theta=0.01 s,7.4375,283.3616
T,theta=0.01 s,7.4500,283.3616
T,theta=0.01 s,7.4625,283.3160
T,theta=0.01 s,7.4750,283.2933
T,theta=0.01 s,7.4875,283.2705
T,theta=0.01 s,7.5000,283.2250
T,theta=0.01 s,7.5125,283.2250
T,theta=0.01 s,7.5250,283.1795
T,theta=0.01 s,7.5375,283.1795
T,theta=0.01 s,7.5500,283.1339
T,theta=0.01 s,7.5625,283.1339
T,theta=0.01 s,7.5750,283.0884
T,theta=0.01 s,7.5875,283.0429
T,theta=0.01 s,7.6000,283.0429
T,theta=0.01 s,7.6125,282.9974
T,theta=0.01 s,7.6250,282.9974
T,theta=0.01 s,7.6375,282.9518
T,theta=0.01 s,7.6500,282.9063
T,theta=0.01 s,7.6625,282.9063
T,theta=0.01 s,7.6750,282.8608
T,theta=0.01 s,7.6875,282.8153
T,theta=0.01 s,7.7000,282.8153
T,theta=0.01 s,7.7125,282.7697
T,theta=0.01 s,7.7250,282.7242
T,theta=0.01 s,7.7375,282.7242
T,theta=0.01 s,7.7500,282.6787
T,theta=0.01 s,7.7625,282.6332
T,theta=0.01 s,7.7750,282.6332
T,theta=0.01 s,7.7875,282.5876
T,theta=0.01 s,7.8000,282.5421
T,theta=0.01 s,7.8125,282.5421
T,theta=0.01 s,7.8250,282.4966
T,theta=0.01 s,7.8375,282.4511
T,theta=0.01 s,7.8500,282.4055
T,theta=0.01 s,7.8625,282.4055
T,theta=0.01 s,7.8750,282.3600
